Date,Count,Hour,Temp,Hum,Wind,Visb,Dew,Solar,Rain,Snow,Season,Holiday,Fday,Year,Month,Day,DayOfWeek,WeekStatus,DayName,Season_encoded,Holiday_encoded,Fday_encoded,WeekStatus_encoded,time_idx,group
2018-10-31,1088.0,22,6.8,58.0,2.2,1936.0,-0.9,0.0,0.0,0.0,Autumn,Workday,Func,2018,10,31,2,Weekday,Wednesday,Autumn,Workday,Func,Weekday,8038,0
2018-10-31,798.0,23,6.4,60.0,1.8,1930.0,-0.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,10,31,2,Weekday,Wednesday,Autumn,Workday,Func,Weekday,8039,0
2018-11-01,584.0,0,5.7,62.0,2.3,1909.0,-1.0,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8040,0
2018-11-01,524.0,1,5.1,65.0,1.6,1932.0,-0.9,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8041,0
2018-11-01,362.0,2,4.4,64.0,1.4,2000.0,-1.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8042,0
2018-11-01,242.0,3,4.2,65.0,0.7,1962.0,-1.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8043,0
2018-11-01,147.0,4,3.6,70.0,0.8,1934.0,-1.3,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8044,0
2018-11-01,154.0,5,3.3,72.0,0.0,1946.0,-1.2,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8045,0
2018-11-01,433.0,6,2.9,75.0,0.2,1761.0,-1.1,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8046,0
2018-11-01,1055.0,7,2.5,75.0,0.5,1763.0,-1.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8047,0
2018-11-01,1899.0,8,2.8,74.0,0.9,1366.0,-1.3,0.13,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8048,0
2018-11-01,1011.0,9,4.7,60.0,0.9,1219.0,-2.4,0.82,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8049,0
2018-11-01,696.0,10,8.1,51.0,0.7,1100.0,-1.4,1.38,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8050,0
2018-11-01,852.0,11,11.1,46.0,1.6,1518.0,-0.1,1.84,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8051,0
2018-11-01,926.0,12,12.6,36.0,2.6,1785.0,-2.1,2.14,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8052,0
2018-11-01,968.0,13,13.6,32.0,1.8,1814.0,-2.8,2.22,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8053,0
2018-11-01,1040.0,14,14.9,31.0,2.5,1872.0,-2.1,2.06,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8054,0
2018-11-01,1094.0,15,14.8,30.0,2.7,1990.0,-2.6,1.71,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8055,0
2018-11-01,1206.0,16,14.7,32.0,2.0,1934.0,-1.8,1.13,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8056,0
2018-11-01,1569.0,17,13.7,37.0,1.4,2000.0,-0.7,0.49,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8057,0
2018-11-01,2254.0,18,11.8,43.0,1.3,1995.0,-0.3,0.03,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8058,0
2018-11-01,1561.0,19,10.5,49.0,1.2,1965.0,0.2,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8059,0
2018-11-01,1269.0,20,9.9,53.0,1.7,1868.0,0.7,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8060,0
2018-11-01,1197.0,21,9.3,54.0,1.1,1975.0,0.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8061,0
2018-11-01,1115.0,22,8.3,61.0,0.2,1809.0,1.2,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8062,0
2018-11-01,806.0,23,7.8,63.0,0.4,1547.0,1.1,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,1,3,Weekday,Thursday,Autumn,Workday,Func,Weekday,8063,0
2018-11-02,642.0,0,7.2,64.0,1.0,1639.0,0.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8064,0
2018-11-02,560.0,1,6.6,69.0,0.0,1512.0,1.3,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8065,0
2018-11-02,369.0,2,6.1,68.0,0.5,1519.0,0.6,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8066,0
2018-11-02,251.0,3,5.7,72.0,0.8,1368.0,1.0,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8067,0
2018-11-02,166.0,4,5.2,74.0,1.3,1386.0,0.9,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8068,0
2018-11-02,153.0,5,4.8,75.0,0.7,1471.0,0.7,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8069,0
2018-11-02,403.0,6,4.5,77.0,1.0,1410.0,0.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8070,0
2018-11-02,1024.0,7,4.1,75.0,0.8,1143.0,0.0,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8071,0
2018-11-02,1906.0,8,4.7,72.0,1.0,1306.0,0.0,0.12,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8072,0
2018-11-02,1027.0,9,7.0,57.0,0.7,1553.0,-0.9,0.79,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8073,0
2018-11-02,751.0,10,10.0,49.0,1.2,1411.0,-0.2,1.4,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8074,0
2018-11-02,880.0,11,12.8,44.0,1.0,1269.0,0.8,1.84,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8075,0
2018-11-02,1023.0,12,14.9,40.0,1.1,1288.0,1.4,2.06,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8076,0
2018-11-02,1130.0,13,16.5,37.0,1.2,1400.0,1.7,2.12,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8077,0
2018-11-02,1160.0,14,18.0,31.0,1.2,1506.0,0.5,1.98,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8078,0
2018-11-02,1251.0,15,18.6,31.0,1.4,1575.0,1.1,1.63,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8079,0
2018-11-02,1424.0,16,18.8,32.0,1.4,1717.0,1.7,1.09,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8080,0
2018-11-02,1730.0,17,17.0,36.0,1.5,1672.0,1.8,0.47,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8081,0
2018-11-02,2314.0,18,14.6,42.0,1.4,1428.0,1.8,0.02,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8082,0
2018-11-02,1568.0,19,12.8,40.0,1.4,1870.0,-0.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8083,0
2018-11-02,1242.0,20,11.7,45.0,1.2,1748.0,0.1,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8084,0
2018-11-02,1146.0,21,10.8,57.0,2.0,1219.0,2.6,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8085,0
2018-11-02,1106.0,22,10.0,56.0,2.0,1290.0,1.6,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8086,0
2018-11-02,851.0,23,9.7,56.0,1.3,1423.0,1.3,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,2,4,Weekday,Friday,Autumn,Workday,Func,Weekday,8087,0
2018-11-03,0.0,0,8.8,63.0,0.6,1314.0,2.1,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8088,0
2018-11-03,0.0,1,8.5,61.0,0.2,1273.0,1.3,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8089,0
2018-11-03,0.0,2,7.6,68.0,1.2,1170.0,2.0,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8090,0
2018-11-03,0.0,3,7.1,67.0,0.6,1229.0,1.3,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8091,0
2018-11-03,0.0,4,6.3,72.0,1.0,1104.0,1.6,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8092,0
2018-11-03,0.0,5,6.1,75.0,1.0,1053.0,1.9,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8093,0
2018-11-03,0.0,6,5.5,78.0,0.6,983.0,1.9,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8094,0
2018-11-03,0.0,7,5.2,79.0,1.3,894.0,1.8,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8095,0
2018-11-03,0.0,8,5.4,75.0,0.4,905.0,1.3,0.11,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8096,0
2018-11-03,0.0,9,7.9,58.0,1.3,1033.0,0.1,0.8,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8097,0
2018-11-03,0.0,10,11.0,49.0,0.7,957.0,0.6,1.4,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8098,0
2018-11-03,0.0,11,14.5,42.0,1.6,890.0,1.7,1.85,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8099,0
2018-11-03,0.0,12,16.5,37.0,1.8,1060.0,1.7,2.14,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8100,0
2018-11-03,0.0,13,17.8,29.0,2.0,1328.0,-0.4,2.17,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8101,0
2018-11-03,0.0,14,18.1,24.0,2.4,1594.0,-2.8,1.97,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8102,0
2018-11-03,0.0,15,18.5,25.0,1.6,1724.0,-1.9,1.63,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8103,0
2018-11-03,0.0,16,18.7,25.0,2.1,1605.0,-1.7,1.07,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8104,0
2018-11-03,0.0,17,16.7,45.0,2.2,772.0,4.6,0.43,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8105,0
2018-11-03,0.0,18,14.2,51.0,1.5,990.0,4.1,0.02,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8106,0
2018-11-03,0.0,19,13.4,62.0,1.6,740.0,6.2,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8107,0
2018-11-03,0.0,20,12.1,68.0,0.8,592.0,6.3,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8108,0
2018-11-03,0.0,21,11.1,69.0,0.9,619.0,5.6,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8109,0
2018-11-03,0.0,22,10.0,68.0,1.1,791.0,4.3,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8110,0
2018-11-03,0.0,23,9.2,65.0,1.2,1064.0,2.9,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,3,5,Weekend,Saturday,Autumn,Workday,NoFunc,Weekend,8111,0
2018-11-04,720.0,0,9.1,63.0,0.6,1292.0,2.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8112,0
2018-11-04,517.0,1,8.6,60.0,1.1,1416.0,1.2,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8113,0
2018-11-04,378.0,2,8.2,62.0,0.2,1415.0,1.3,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8114,0
2018-11-04,296.0,3,7.6,66.0,0.9,1432.0,1.6,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8115,0
2018-11-04,188.0,4,6.9,70.0,1.5,1314.0,1.7,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8116,0
2018-11-04,112.0,5,6.6,73.0,0.3,1219.0,2.0,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8117,0
2018-11-04,141.0,6,6.2,73.0,0.3,1018.0,1.7,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8118,0
2018-11-04,259.0,7,5.8,79.0,1.0,862.0,2.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8119,0
2018-11-04,481.0,8,5.7,78.0,1.1,714.0,2.1,0.09,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8120,0
2018-11-04,632.0,9,7.5,60.0,0.5,725.0,0.2,0.79,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8121,0
2018-11-04,747.0,10,11.1,51.0,0.8,679.0,1.3,1.38,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8122,0
2018-11-04,963.0,11,14.8,46.0,2.0,768.0,3.2,1.83,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8123,0
2018-11-04,1145.0,12,16.3,33.0,2.9,1530.0,0.0,2.13,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8124,0
2018-11-04,1355.0,13,18.3,26.0,1.2,1503.0,-1.5,2.17,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8125,0
2018-11-04,1511.0,14,19.3,28.0,1.7,1208.0,0.3,1.93,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8126,0
2018-11-04,1579.0,15,19.0,25.0,2.1,1748.0,-1.5,1.6,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8127,0
2018-11-04,1690.0,16,18.4,25.0,3.2,1909.0,-2.0,1.05,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8128,0
2018-11-04,1596.0,17,16.9,33.0,2.2,1972.0,0.5,0.43,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8129,0
2018-11-04,1335.0,18,14.5,46.0,2.6,1618.0,3.0,0.01,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8130,0
2018-11-04,1180.0,19,12.9,56.0,2.5,1345.0,4.3,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8131,0
2018-11-04,1077.0,20,12.7,59.0,1.2,1177.0,4.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8132,0
2018-11-04,1001.0,21,11.8,62.0,0.7,1030.0,4.7,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8133,0
2018-11-04,912.0,22,11.2,67.0,1.3,940.0,5.2,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8134,0
2018-11-04,656.0,23,10.6,73.0,1.3,931.0,5.9,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,4,6,Weekend,Sunday,Autumn,Workday,Func,Weekend,8135,0
2018-11-05,520.0,0,10.1,75.0,0.0,922.0,5.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8136,0
2018-11-05,346.0,1,9.3,78.0,0.1,828.0,5.6,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8137,0
2018-11-05,206.0,2,8.8,81.0,0.0,773.0,5.7,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8138,0
2018-11-05,161.0,3,8.3,81.0,1.1,642.0,5.2,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8139,0
2018-11-05,107.0,4,8.0,81.0,0.4,666.0,4.9,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8140,0
2018-11-05,166.0,5,8.0,84.0,0.7,569.0,5.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8141,0
2018-11-05,448.0,6,7.2,83.0,0.8,636.0,4.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8142,0
2018-11-05,1115.0,7,7.0,86.0,1.1,455.0,4.8,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8143,0
2018-11-05,1975.0,8,7.2,80.0,0.8,515.0,3.9,0.13,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8144,0
2018-11-05,1005.0,9,8.9,67.0,1.1,578.0,3.0,0.69,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8145,0
2018-11-05,790.0,10,11.8,59.0,0.9,616.0,4.0,1.23,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8146,0
2018-11-05,829.0,11,13.8,47.0,1.2,994.0,2.6,1.71,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8147,0
2018-11-05,971.0,12,16.4,48.0,2.1,653.0,5.3,1.68,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8148,0
2018-11-05,986.0,13,16.8,46.0,1.1,760.0,5.0,1.71,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8149,0
2018-11-05,993.0,14,17.5,38.0,1.2,1090.0,3.0,1.74,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8150,0
2018-11-05,1100.0,15,18.0,39.0,1.0,1208.0,3.8,1.21,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8151,0
2018-11-05,1318.0,16,16.8,46.0,1.8,1041.0,5.0,0.72,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8152,0
2018-11-05,1664.0,17,15.7,49.0,2.0,1252.0,5.0,0.26,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8153,0
2018-11-05,2357.0,18,14.5,54.0,1.3,1343.0,5.2,0.01,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8154,0
2018-11-05,1618.0,19,13.2,66.0,1.7,705.0,6.9,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8155,0
2018-11-05,1464.0,20,12.7,75.0,2.0,433.0,8.3,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8156,0
2018-11-05,1289.0,21,12.2,79.0,1.8,351.0,8.6,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8157,0
2018-11-05,1215.0,22,11.6,81.0,1.2,336.0,8.4,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8158,0
2018-11-05,829.0,23,10.9,82.0,0.1,346.0,7.9,0.0,0.0,0.0,Autumn,Workday,Func,2018,11,5,0,Weekday,Monday,Autumn,Workday,Func,Weekday,8159,0
2018-11-06,0.0,0,10.0,73.0,0.5,700.0,5.3,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8160,0
2018-11-06,0.0,1,9.8,75.0,0.5,668.0,5.5,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8161,0
2018-11-06,0.0,2,9.7,78.0,0.0,619.0,6.0,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8162,0
2018-11-06,0.0,3,9.4,81.0,0.3,500.0,6.2,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8163,0
2018-11-06,0.0,4,9.1,81.0,0.0,493.0,6.0,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8164,0
2018-11-06,0.0,5,8.8,84.0,0.6,420.0,6.2,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8165,0
2018-11-06,0.0,6,8.5,83.0,0.7,409.0,5.7,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8166,0
2018-11-06,0.0,7,8.3,84.0,0.9,422.0,5.7,0.0,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8167,0
2018-11-06,0.0,8,8.7,77.0,0.7,529.0,4.8,0.11,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8168,0
2018-11-06,0.0,9,10.1,68.0,0.2,578.0,4.4,0.33,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8169,0
2018-11-06,0.0,10,11.7,62.0,0.5,521.0,4.6,0.77,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8170,0
2018-11-06,0.0,11,13.0,55.0,1.0,488.0,4.1,0.84,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8171,0
2018-11-06,0.0,12,14.5,57.0,0.8,373.0,6.0,1.08,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8172,0
2018-11-06,0.0,13,16.1,56.0,1.7,328.0,7.3,1.54,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8173,0
2018-11-06,0.0,14,17.4,50.0,2.4,336.0,6.8,1.52,0.0,0.0,Autumn,Workday,NoFunc,2018,11,6,1,Weekday,Tuesday,Autumn,Workday,NoFunc,Weekday,8174,0
